view_id,user_id,video_id,watch_time_min,completed,view_date
65486,21666,1052,25,Yes,2024-03-06
65487,8369,349,47,Yes,2023-11-09
65488,2419,1226,63,,2024-01-16
65489,29979,28,0,Yes,2023-06-11
65490,3260,307,41,Yes,2023-05-19
65491,14627,1585,17,Yes,2024-03-22
65492,24560,1176,25,Yes,2024-01-01
65493,28412,74,36,Yes,2024-07-09
65494,9661,767,59,No,2023-10-17
65495,22394,998,10,Yes,2023-05-03
65496,2629,438,22,Yes,2024-02-21
65497,29960,1720,59,Yes,2024-06-22
65498,5390,892,53,Yes,2023-01-05
65499,21486,868,32,Yes,2023-05-09
65500,20177,1922,31,,2023-10-14
65501,11555,1310,35,Yes,2023-11-07
65502,6255,762,31,Yes,2024-06-29
65503,2518,827,23,Yes,2024-04-30
65504,192,1594,10,Yes,2023-11-21
65505,24268,1034,17,Yes,2023-08-22
65506,23492,1177,43,,2023-12-27
65507,23436,790,51,Yes,2023-10-01
65508,4314,1674,51,,2023-01-05
65509,15545,1656,57,Yes,2024-04-02
65510,8610,1629,27,Yes,2024-01-22
65511,29091,351,67,Yes,2023-05-26
65512,24733,1462,60,No,2023-09-14
65513,3999,838,25,No,2023-08-20
65514,5826,75,15,No,2023-09-10
65515,28770,2008,35,Yes,2024-05-26
65516,4635,1533,58,Yes,2023-09-28
65517,20365,308,7,No,2023-03-13
65518,26957,805,18,Yes,2023-04-26
65519,4394,595,45,Yes,2024-01-24
65520,15380,540,33,Yes,2023-05-11
65521,21612,670,10,Yes,2023-12-15
65522,31235,2094,62,Yes,2024-06-29
65523,24952,870,50,No,2023-01-06
65524,26038,1776,30,Yes,2023-01-17
65525,29073,151,26,No,2024-05-10
65526,18960,1343,26,Yes,2024-04-01
65527,27686,394,48,,2024-04-23
65528,26003,479,45,Yes,2024-05-27
65529,10816,667,32,Yes,2023-09-15
65530,2115,514,20,Yes,2023-08-20
65531,22820,172,1,Yes,2023-01-27
65532,8,461,19,No,2024-08-17
65533,21725,813,16,Yes,2024-02-13
65534,6851,772,14,Yes,2023-03-09
65535,12321,1901,56,No,2023-05-31
65536,31318,1899,31,Yes,2024-01-01
65537,29872,579,23,Yes,2024-05-19
65538,29089,1402,52,No,2023-03-21
65539,30992,1657,34,No,2023-05-17
65540,7333,86,22,Yes,2023-07-14
65541,221,1128,1,No,2023-04-01
65542,6608,1952,10,No,2023-09-01
65543,14020,1555,9,No,2024-02-20
65544,3174,786,59,No,2023-09-30
65545,20222,811,35,,2023-08-19
65546,25714,634,57,Yes,2024-03-01
65547,22450,416,43,Yes,2023-12-25
65548,24412,1638,47,Yes,2023-11-13
65549,28421,1908,30,Yes,2024-05-08
65550,321,1584,68,,2024-06-05
65551,26924,168,20,No,2023-06-24
65552,21779,617,62,Yes,2023-11-13
65553,17198,1550,61,Yes,2023-01-25
65554,21370,224,59,No,2023-02-13
65555,6749,1788,42,Yes,2024-08-02
65556,5382,228,40,Yes,2023-12-23
65557,19791,1048,69,Yes,2023-03-26
65558,19376,388,49,No,2023-08-07
65559,2369,1317,48,Yes,2023-05-02
65560,16315,129,68,No,2023-05-02
65561,288,1934,32,Yes,2023-05-18
65562,3467,2096,54,Yes,2024-03-04
65563,14162,1447,47,,2023-06-08
65564,26642,364,64,No,2023-06-12
65565,7822,835,18,Yes,2023-05-27
65566,12122,2083,18,No,2024-07-02
65567,30857,508,64,Yes,2024-03-01
65568,445,1698,28,Yes,2023-03-15
65569,26359,386,38,Yes,2023-04-25
65570,30850,1630,56,No,2024-02-15
65571,4637,326,55,Yes,2023-09-08
65572,12433,630,23,No,2023-05-30
65573,29149,1754,7,Yes,2023-08-21
65574,4465,1939,3,Yes,2023-11-25
65575,20411,1464,50,Yes,2024-03-10
65576,7193,334,59,No,2023-04-16
65577,7966,1511,10,Yes,2024-07-18
65578,895,1557,12,No,2024-03-26
65579,26869,570,5,No,2023-12-01
65580,3208,790,64,Yes,2023-10-25
65581,15029,375,54,Yes,2023-08-09
65582,6818,108,3,No,2023-02-18
65583,23051,193,24,No,2023-12-12
65584,2528,1746,24,Yes,2024-08-07
65585,23868,782,38,Yes,2023-03-17
65586,14177,726,41,Yes,2023-11-19
65587,13360,461,28,No,2024-04-04
65588,3484,740,27,Yes,2024-01-17
65589,6199,636,16,Yes,2023-07-15
65590,24103,1084,9,No,2023-07-27
65591,24126,1900,37,Yes,2024-04-23
65592,831,819,64,No,2024-05-21
65593,697,1163,18,No,2024-05-03
65594,19510,17,11,No,2024-07-14
65595,8470,1792,25,No,2023-08-27
65596,31153,2027,20,Yes,2023-05-28
65597,17227,1356,3,No,2024-06-27
65598,11874,903,64,Yes,2023-05-22
65599,1792,477,48,No,2023-04-17
65600,17731,1262,61,Yes,2023-03-16
65601,2764,1971,65,Yes,2023-02-10
65602,7884,925,44,Yes,2023-10-16
65603,15392,994,29,Yes,2024-08-06
65604,4081,323,45,No,2024-07-28
65605,2986,172,60,No,2023-04-02
65606,13637,1720,25,Yes,2023-06-27
65607,15469,658,55,Yes,2024-04-21
65608,15242,1793,58,Yes,2023-02-04
65609,9512,117,34,No,2023-05-23
65610,950,1732,64,,2023-12-02
65611,9224,452,36,No,2024-07-19
65612,26696,226,56,Yes,2024-03-17
65613,21017,345,22,Yes,2024-06-29
65614,10062,1186,23,No,2023-03-04
65615,20053,1966,40,Yes,2024-05-10
65616,8454,1245,46,Yes,2023-01-29
65617,3686,1558,44,No,2023-03-21
65618,12457,1465,55,Yes,2024-01-05
65619,18719,856,47,No,2024-06-24
65620,9878,2016,14,,2023-06-13
65621,14435,1372,41,Yes,2023-07-12
65622,22964,694,33,Yes,2024-04-28
65623,1402,770,57,Yes,2024-03-31
65624,979,616,53,Yes,2023-01-17
65625,8551,727,41,,2024-07-02
65626,17741,1353,1,Yes,2024-02-16
65627,18232,576,22,No,2023-03-17
65628,28694,380,63,No,2023-12-24
65629,21995,1495,57,Yes,2024-03-11
65630,3183,709,45,No,2024-08-12
65631,7955,983,19,Yes,2023-07-19
65632,20885,1588,31,Yes,2023-12-13
65633,25603,1145,51,No,2023-05-09
65634,2506,1106,43,No,2023-01-27
65635,2413,28,56,Yes,2024-02-06
65636,24773,298,17,Yes,2023-03-28
65637,18137,993,44,Yes,2024-02-01
65638,4590,696,61,Yes,2023-01-19
65639,13925,1637,57,No,2023-04-27
65640,2566,1629,48,No,2023-04-29
65641,7479,1362,54,,2023-01-12
65642,12573,1190,26,Yes,2024-07-11
65643,23628,313,58,No,2024-07-16
65644,5633,1791,7,Yes,2023-03-19
65645,12872,894,23,,2023-11-06
65646,5186,962,28,No,2023-05-03
65647,18952,425,2,Yes,2023-12-30
65648,29995,1395,48,No,2024-04-27
65649,28612,1368,1,Yes,2024-03-20
65650,27838,1260,21,No,2023-07-30
65651,24653,2090,27,No,2024-05-20
65652,2167,2077,44,Yes,2024-06-20
65653,10141,1644,35,No,2023-06-16
65654,10601,1864,39,No,2023-02-22
65655,1577,908,52,Yes,2023-02-14
65656,7588,1712,31,No,2023-01-13
65657,1167,448,38,Yes,2024-05-10
65658,22716,1205,26,No,2023-08-15
65659,1608,1294,5,No,2023-06-15
65660,10119,1372,28,Yes,2023-03-12
65661,9716,1620,59,Yes,2023-11-23
65662,21336,776,69,No,2023-05-30
65663,3921,1920,56,Yes,2023-09-30
65664,16313,1782,60,Yes,2024-03-19
65665,18591,1129,37,Yes,2024-03-12
65666,17884,532,34,Yes,2023-09-08
65667,16916,1927,6,No,2024-07-13
65668,27025,996,35,Yes,2024-02-14
65669,237,841,12,Yes,2023-08-15
65670,29708,762,18,Yes,2023-04-09
65671,4044,451,21,Yes,2023-01-01
65672,13433,687,15,No,2023-11-07
65673,1154,308,17,No,2023-09-06
65674,21682,689,32,Yes,2024-01-09
65675,4652,1730,25,No,2024-02-15
65676,26494,663,47,Yes,2024-06-18
65677,23771,1906,21,Yes,2023-10-30
65678,18066,641,19,,2024-07-18
65679,17080,412,60,Yes,2024-05-24
65680,24118,271,44,No,2024-05-08
65681,5512,961,34,Yes,2023-01-03
65682,30812,141,15,No,2023-09-12
65683,21667,1190,33,No,2023-02-19
65684,1753,1159,44,Yes,2023-10-15
65685,2702,1781,17,Yes,2024-05-28
65686,20963,1718,17,No,2024-05-13
65687,18916,229,30,Yes,2024-01-12
65688,3618,1794,64,Yes,2023-03-23
65689,5486,906,67,No,2023-10-02
65690,19218,1534,13,No,2024-04-30
65691,21865,618,57,No,2023-06-16
65692,20354,312,24,Yes,2023-11-03
65693,11030,380,1,,2023-06-16
65694,1274,1057,69,Yes,2023-03-16
65695,11776,901,61,No,2023-08-06
65696,18750,180,44,No,2023-10-16
65697,27267,2016,10,Yes,2023-11-17
65698,28986,1447,42,No,2024-04-28
65699,5999,1802,67,,2024-05-10
65700,31846,1785,40,No,2023-08-25
65701,3711,1351,44,Yes,2023-12-14
65702,18371,798,22,Yes,2023-12-14
65703,8509,18,63,No,2023-08-24
65704,10057,467,16,No,2023-10-29
65705,26432,1327,33,Yes,2024-04-30
65706,12982,1471,2,No,2023-01-25
65707,85,150,60,Yes,2023-05-08
65708,25063,1672,50,No,2023-02-22
65709,13718,1749,16,Yes,2024-05-03
65710,7040,1415,3,Yes,2023-05-18
65711,6428,2073,68,Yes,2023-03-14
65712,22475,157,15,No,2024-04-05
65713,27129,1140,41,No,2024-03-10
65714,20557,1682,53,Yes,2023-04-05
65715,1383,280,8,Yes,2023-07-08
65716,5649,667,51,Yes,2024-07-30
65717,16156,342,48,Yes,2023-09-25
65718,7200,1465,11,Yes,2023-09-06
65719,30148,1015,11,No,2024-03-20
65720,8021,440,39,Yes,2024-06-11
65721,235,1657,60,No,2023-05-21
65722,3901,1702,37,Yes,2024-07-16
65723,9522,1363,4,Yes,2023-01-18
65724,17236,816,51,Yes,2023-01-19
65725,6865,1646,24,No,2023-05-29
65726,19614,1131,31,Yes,2023-05-13
65727,18985,72,37,Yes,2024-01-29
65728,7284,954,62,Yes,2023-01-11
65729,6601,2097,43,No,2023-06-04
65730,13299,733,29,Yes,2024-07-02
65731,30549,143,47,Yes,2023-09-10
65732,3974,1609,60,Yes,2024-01-07
65733,11104,1043,8,No,2023-10-01
65734,21173,1477,54,,2023-09-11
65735,10082,1858,57,Yes,2024-08-20
65736,19770,495,23,,2023-11-19
65737,17400,1215,36,No,2024-03-31
65738,1793,1810,62,Yes,2023-08-22
65739,15969,570,47,No,2024-03-16
65740,5279,1042,46,Yes,2023-02-19
65741,29844,1465,55,Yes,2023-03-18
65742,2632,77,28,Yes,2023-09-25
65743,4590,116,27,Yes,2023-10-19
65744,29478,1329,69,Yes,2023-07-10
65745,21048,1275,69,Yes,2024-05-08
65746,5806,2010,6,No,2023-04-20
65747,15967,1864,32,No,2023-10-26
65748,11914,1042,34,No,2023-09-22
65749,8998,1490,15,Yes,2023-04-21
65750,15454,693,41,No,2024-08-13
65751,2778,182,22,Yes,2023-09-11
65752,17483,2009,,Yes,2023-11-07
65753,14806,577,64,Yes,2024-06-19
65754,27534,364,65,Yes,2024-05-13
65755,25301,1470,15,No,2024-02-19
65756,16025,979,62,Yes,2023-06-28
65757,20055,1325,53,Yes,2024-04-26
65758,30268,1133,42,Yes,2023-07-11
65759,28514,898,63,Yes,2023-01-03
65760,10812,928,15,Yes,2023-04-04
65761,4114,2073,17,Yes,2023-05-04
65762,23187,857,33,Yes,2023-09-16
65763,26954,1484,42,Yes,2024-08-22
65764,13849,45,0,Yes,2024-06-15
65765,5558,1014,43,Yes,2024-06-09
65766,5783,600,28,No,2023-08-07
65767,3024,1736,11,No,2024-03-09
65768,10657,1478,54,Yes,2023-07-13
65769,28211,463,66,Yes,2023-11-10
65770,15647,874,36,Yes,2024-04-10
65771,30567,1500,63,Yes,2023-05-28
65772,463,852,1,No,2023-04-10
65773,31198,1543,51,No,2024-01-20
65774,19420,1463,16,,2024-06-28
65775,19462,213,48,Yes,2023-03-03
65776,28443,2065,21,No,2024-06-29
65777,5993,312,14,Yes,2024-05-31
65778,1677,1460,15,No,2024-04-17
65779,12240,1180,31,No,2023-08-20
65780,24966,956,13,Yes,2023-11-03
65781,8627,838,66,No,2024-04-03
65782,6575,936,63,Yes,2023-08-24
65783,11688,128,37,No,2024-03-10
65784,26603,1050,24,No,2023-12-12
65785,201,1675,65,Yes,2024-07-27
65786,8770,1743,66,No,2023-10-12
65787,959,399,1,No,2023-02-04
65788,20162,1915,5,Yes,2023-09-09
65789,25253,1448,14,No,2023-04-04
65790,9915,686,48,Yes,2023-05-16
65791,21670,1996,14,Yes,2023-02-21
65792,1303,873,6,Yes,2023-05-05
65793,22087,184,48,Yes,2023-12-05
65794,20549,1062,63,No,2023-07-04
65795,12363,1264,17,Yes,2023-01-29
65796,189,235,21,No,2023-06-22
65797,8089,274,24,Yes,2024-02-25
65798,27651,619,3,Yes,2023-05-09
65799,10146,1394,69,Yes,2023-05-25
65800,28833,34,49,No,2024-04-30
65801,29817,731,35,Yes,2023-03-01
65802,25459,1222,15,Yes,2023-12-17
65803,30690,2056,40,No,2024-01-09
65804,27318,1333,15,Yes,2023-02-17
65805,7906,1902,69,Yes,2024-05-19
65806,14675,1560,54,Yes,2023-09-11
65807,22976,170,25,Yes,2023-10-20
65808,22365,2083,67,Yes,2023-05-11
65809,8411,1984,67,Yes,2024-01-09
65810,15124,1774,45,Yes,2023-09-06
65811,14058,1489,61,Yes,2023-06-13
65812,21475,878,0,Yes,2024-02-10
65813,19818,990,29,Yes,2024-06-03
65814,3871,545,24,No,2023-04-01
65815,24652,1369,11,Yes,2023-11-05
65816,13284,1925,26,No,2024-06-08
65817,26411,2036,47,No,2024-03-23
65818,27372,1454,2,Yes,2024-06-15
65819,8754,903,1,Yes,2024-02-13
65820,18701,9,52,Yes,2023-07-26
65821,11001,1969,2,No,2023-06-11
65822,12457,1779,51,Yes,2023-11-26
65823,17856,1660,29,Yes,2024-08-10
65824,6049,598,24,Yes,2023-03-14
65825,22222,1505,41,No,2024-02-28
65826,12881,536,49,Yes,2023-09-16
65827,21160,2005,55,Yes,2023-07-20
65828,30288,273,47,No,2023-04-21
65829,19915,745,6,Yes,2024-01-13
65830,15653,1993,15,,2023-04-22
65831,11084,1465,54,Yes,2023-12-19
65832,23791,1432,23,No,2023-06-21
65833,6220,1069,61,No,2023-10-15
65834,16843,218,38,Yes,2023-08-02
65835,14040,204,40,No,2024-02-08
65836,28285,973,18,No,2023-01-02
65837,1887,1742,19,,2024-02-19
65838,21557,754,68,Yes,2024-03-07
65839,12383,1881,20,Yes,2024-02-25
65840,31194,699,33,Yes,2023-05-21
65841,19108,1914,28,Yes,2024-08-02
65842,2293,1103,53,Yes,2023-01-28
65843,24813,1565,24,Yes,2024-07-17
65844,29492,1926,16,Yes,2024-03-06
65845,21335,1845,31,Yes,2024-05-27
65846,21878,1769,51,No,2024-05-02
65847,10576,1554,9,Yes,2024-03-25
65848,25736,1800,21,Yes,2024-06-22
65849,3802,343,48,,2023-05-23
65850,25567,1273,22,No,2023-11-21
65851,26580,1719,9,Yes,2024-03-08
65852,27872,635,62,,2024-04-23
65853,31639,141,35,Yes,2023-11-28
65854,19168,932,39,No,2024-01-06
65855,7325,259,24,Yes,2024-01-18
65856,4876,529,60,Yes,2023-11-01
65857,26621,388,57,Yes,2023-09-27
65858,19045,1091,66,No,2023-12-20
65859,5713,1894,35,Yes,2023-03-25
65860,15198,497,10,No,2023-04-17
65861,16638,643,57,Yes,2023-12-11
65862,2627,252,48,Yes,2023-07-04
65863,21761,1546,13,Yes,2023-04-01
65864,10000,444,39,Yes,2024-02-15
65865,15939,305,23,Yes,2023-08-21
65866,26609,1463,10,Yes,2024-08-05
65867,11189,231,57,Yes,2024-04-03
65868,23331,69,58,Yes,2024-08-06
65869,20545,941,54,Yes,2024-04-04
65870,30534,5,9,No,2023-07-28
65871,9338,990,14,No,2024-06-28
65872,19051,1025,17,Yes,2023-07-04
65873,17256,1377,20,No,2024-04-23
65874,2042,151,57,No,2023-05-28
65875,29022,1324,16,,2024-01-13
65876,18045,527,30,Yes,2023-01-14
65877,19709,1030,49,Yes,2023-05-01
65878,31558,2098,48,Yes,2024-04-10
65879,19813,1851,62,Yes,2023-02-04
65880,4069,877,50,Yes,2023-07-24
65881,30514,1033,28,No,2024-04-03
65882,14745,1001,56,Yes,2024-04-01
65883,13930,525,21,No,2023-04-02
65884,8814,364,25,No,2024-08-07
65885,15959,447,19,,2023-04-25
65886,13039,97,60,Yes,2023-04-16
65887,31360,1120,10,No,2024-01-19
65888,15259,666,33,Yes,2023-10-15
65889,9093,1970,8,Yes,2024-08-16
65890,6978,555,28,No,2024-04-06
65891,30566,2054,40,Yes,2024-05-03
65892,8510,241,64,Yes,2024-03-31
65893,13151,1766,10,Yes,2023-04-28
65894,29034,1154,66,Yes,2023-01-07
65895,18728,592,30,Yes,2023-07-02
65896,13170,1146,6,No,2023-08-05
65897,14942,1816,7,No,2024-03-15
65898,18997,1753,9,Yes,2023-08-18
65899,16621,2038,52,No,2023-06-05
65900,23079,1946,66,No,2023-01-21
65901,14931,1920,31,Yes,2024-03-09
65902,25604,35,32,Yes,2023-04-20
65903,7515,2088,60,No,2024-04-18
65904,2441,1971,64,Yes,2024-03-17
65905,15453,1600,43,No,2024-06-03
65906,17991,1520,40,No,2024-06-09
65907,1066,426,65,Yes,2024-03-25
65908,4596,427,57,Yes,2024-05-19
65909,27269,247,17,,2023-05-11
65910,19743,1804,16,Yes,2023-02-15
65911,23399,851,7,No,2023-09-29
65912,25826,248,22,Yes,2023-02-09
65913,30398,505,28,No,2024-03-19
65914,8489,1623,54,No,2023-07-31
65915,19325,1723,13,,2024-03-26
65916,27092,920,31,Yes,2024-02-02
65917,10781,92,28,Yes,2024-01-11
65918,22732,623,19,No,2023-11-29
65919,10012,963,29,Yes,2023-06-11
65920,13160,1629,18,Yes,2024-03-04
65921,294,425,12,Yes,2023-03-24
65922,2204,366,40,No,2024-03-20
65923,12875,1700,52,Yes,2023-06-06
65924,11017,94,31,No,2024-06-26
65925,7071,914,49,Yes,2023-10-15
65926,3672,653,50,Yes,2024-07-15
65927,230,455,8,Yes,2024-01-07
65928,15349,1645,54,Yes,2023-03-02
65929,16525,425,23,No,2024-01-28
65930,16534,233,42,Yes,2024-08-07
65931,22654,1408,60,No,2023-01-22
65932,24024,797,1,No,2024-06-14
65933,29012,529,63,Yes,2024-02-11
65934,13098,1957,59,No,2023-07-07
65935,22784,360,56,,2023-09-11
65936,3404,318,5,,2023-11-17
65937,17765,1276,13,No,2024-03-07
65938,30685,1325,53,Yes,2024-05-02
65939,2213,423,43,Yes,2023-03-01
65940,16292,1238,45,Yes,2023-11-18
65941,25076,57,28,No,2024-08-13
65942,29288,638,40,Yes,2024-05-01
65943,25867,1051,23,Yes,2024-01-03
65944,718,33,49,Yes,2023-08-18
65945,7774,1198,61,Yes,2023-12-14
65946,8445,1300,18,No,2023-05-18
65947,17111,1032,65,No,2023-05-29
65948,31376,1471,57,Yes,2023-04-21
65949,29407,277,35,Yes,2024-02-17
65950,2005,1744,31,No,2024-07-07
65951,12796,204,1,Yes,2024-04-07
65952,31957,41,41,Yes,2023-08-13
65953,16487,1118,35,No,2024-08-20
65954,4952,1645,17,Yes,2024-08-05
65955,24118,1233,16,Yes,2023-05-22
65956,24828,1731,18,Yes,2024-04-08
65957,16337,939,62,,2023-02-21
65958,31195,39,31,No,2024-04-06
65959,20433,650,15,Yes,2024-02-13
65960,26482,103,68,No,2023-11-05
65961,15206,306,2,Yes,2023-05-25
65962,1289,588,18,Yes,2023-10-23
65963,5984,1605,12,Yes,2023-07-06
65964,25584,1960,61,No,2023-12-13
65965,28968,2083,16,Yes,2023-07-16
65966,12998,1327,,No,2023-06-13
65967,26864,262,23,No,2023-07-15
65968,7506,59,14,No,2024-07-16
65969,22934,1785,39,Yes,2024-01-05
65970,8813,447,7,No,2023-11-11
65971,26469,146,47,Yes,2024-07-13
65972,19997,578,40,Yes,2024-08-16
65973,22680,1074,22,Yes,2024-06-17
65974,26107,1176,16,Yes,2023-06-07
65975,19871,191,63,No,2023-02-11
65976,11178,963,6,Yes,2024-03-08
65977,2231,1352,66,No,2024-07-26
65978,8962,843,38,Yes,2023-03-18
65979,17096,1784,15,No,2023-09-06
65980,29618,785,63,,2023-08-16
65981,21358,1024,39,Yes,2023-04-26
65982,10566,1125,12,,2023-06-05
65983,6045,194,20,No,2023-01-22
65984,10495,1655,69,No,2023-10-08
65985,1252,1774,25,Yes,2023-10-13
65986,4503,1411,8,Yes,2023-08-14
65987,13096,1188,25,Yes,2023-10-13
65988,4449,2085,30,Yes,2024-04-13
65989,8656,1706,58,Yes,2024-01-12
65990,31908,426,3,Yes,2023-10-13
65991,31516,595,33,Yes,2024-04-06
65992,10392,289,46,No,2024-04-28
65993,13675,551,30,No,2023-10-16
65994,27831,549,59,Yes,2023-02-15
65995,11057,899,69,No,2024-04-22
65996,30084,1537,15,Yes,2024-04-19
65997,12208,1975,41,No,2023-12-28
65998,27252,1532,17,Yes,2024-02-04
65999,5133,475,16,No,2024-01-13
66000,10924,577,21,No,2023-08-06
66001,13404,206,45,Yes,2023-06-25
66002,21214,1376,24,No,2024-04-21
66003,28347,1830,54,Yes,2024-06-16
66004,4886,527,42,No,2023-12-05
66005,11103,1810,7,Yes,2023-09-27
66006,2055,762,52,,2024-01-22
66007,30925,1533,59,Yes,2023-10-21
66008,3431,1243,9,No,2023-08-23
66009,31133,1566,9,Yes,2023-12-27
66010,7928,361,34,Yes,2024-04-12
66011,8742,1104,46,Yes,2024-08-13
66012,11356,993,6,Yes,2023-02-11
66013,28305,1517,19,Yes,2024-05-22
66014,21784,1996,53,Yes,2023-12-27
66015,13943,1202,6,No,2023-12-07
66016,27534,1723,21,No,2024-07-22
66017,20103,288,61,Yes,2024-01-20
66018,19442,1376,60,Yes,2024-04-30
66019,10561,732,9,Yes,2023-01-24
66020,4337,158,67,Yes,2024-05-24
66021,14841,1932,64,Yes,2023-12-04
66022,16820,1941,25,Yes,2024-04-04
66023,13189,789,5,Yes,2024-01-10
66024,30091,1484,32,Yes,2023-01-12
66025,24239,1333,52,Yes,2023-10-19
66026,31253,28,27,Yes,2024-05-11
66027,5660,1144,36,No,2024-05-12
66028,20621,1362,28,Yes,2024-08-23
66029,30692,687,29,No,2024-07-09
66030,26489,115,32,Yes,2024-02-07
66031,8866,1425,11,Yes,2023-12-16
66032,10975,1122,7,No,2023-12-30
66033,7317,1099,20,Yes,2023-04-11
66034,19514,1580,34,No,2023-04-11
66035,7303,518,7,Yes,2023-08-22
66036,19951,1538,67,Yes,2023-05-10
66037,6046,240,45,No,2023-04-18
66038,1962,666,25,Yes,2023-08-21
66039,15711,1334,4,No,2024-05-18
66040,22298,549,19,Yes,2024-07-16
66041,2228,597,58,No,2023-12-21
66042,7383,763,68,Yes,2024-05-04
66043,4155,1467,52,No,2024-01-20
66044,3373,2036,63,Yes,2024-05-23
66045,17375,1413,12,,2024-04-24
66046,417,2028,27,Yes,2023-11-15
66047,3672,1510,44,No,2024-07-11
66048,30282,45,9,Yes,2024-01-09
66049,16964,1670,68,Yes,2024-04-16
66050,20963,1221,42,No,2023-07-27
66051,16931,283,64,No,2023-03-01
66052,11594,1070,9,Yes,2023-09-09
66053,28924,1152,68,Yes,2023-09-03
66054,24056,943,66,Yes,2023-02-05
66055,4655,1178,10,Yes,2023-04-19
66056,2381,2029,28,Yes,2023-02-24
66057,20975,405,68,Yes,2024-08-12
66058,9883,2052,11,No,2024-02-17
66059,1646,1255,53,No,2024-06-15
66060,21331,936,36,Yes,2023-09-01
66061,25314,1578,40,No,2023-05-28
66062,9208,1572,47,No,2023-12-09
66063,28071,600,36,Yes,2023-05-11
66064,18540,2007,34,Yes,2023-06-01
66065,4444,892,28,Yes,2023-09-01
66066,28256,1114,49,Yes,2024-05-20
66067,23580,2084,65,Yes,2024-04-18
66068,28948,171,47,Yes,2024-06-20
66069,1302,1224,66,Yes,2024-07-05
66070,24218,1146,50,No,2023-09-15
66071,18360,1037,52,No,2023-10-11
66072,8088,1111,37,Yes,2023-12-20
66073,27778,1197,38,No,2023-03-22
66074,2627,42,31,No,2023-11-01
66075,19344,1499,49,No,2023-06-18
66076,6952,1611,9,No,2023-10-16
66077,13211,1946,30,No,2024-06-30
66078,5328,53,48,Yes,2023-08-12
66079,23881,608,62,Yes,2023-02-05
66080,17184,2005,32,No,2023-01-07
66081,9875,1273,41,No,2024-07-11
66082,9874,1025,19,Yes,2023-08-16
66083,20309,1446,23,Yes,2023-06-19
66084,12547,577,26,No,2023-01-26
66085,8280,1659,2,Yes,2023-12-02
66086,31933,545,0,,2023-12-20
66087,12534,1298,30,No,2023-12-26
66088,9854,1876,38,Yes,2023-10-15
66089,24570,1085,4,Yes,2024-01-13
66090,5788,1518,39,Yes,2023-07-11
66091,20117,471,18,Yes,2024-01-15
66092,18436,96,14,No,2024-02-11
66093,2543,1600,54,Yes,2023-11-05
66094,449,877,8,Yes,2023-08-20
66095,19163,1874,24,Yes,2024-03-08
66096,27410,734,25,Yes,2023-10-21
66097,12325,619,6,Yes,2023-10-01
66098,30036,1912,17,Yes,2023-10-17
66099,25886,1747,3,No,2024-03-26
66100,8432,1482,44,No,2023-10-28
66101,30946,1351,19,No,2023-11-09
66102,12613,1510,4,Yes,2024-04-14
66103,23220,1394,6,Yes,2023-01-05
66104,25809,1942,25,Yes,2023-07-27
66105,13248,374,61,Yes,2024-06-14
66106,4180,80,1,No,2023-06-10
66107,14118,1361,20,Yes,2024-03-31
66108,17041,1645,44,No,2023-04-02
66109,14220,32,45,No,2024-04-19
66110,7839,315,2,Yes,2024-03-21
66111,4180,682,31,No,2024-04-24
66112,267,321,53,Yes,2023-06-01
66113,31583,733,56,Yes,2023-07-29
66114,20504,1066,65,Yes,2023-06-10
66115,27506,1823,54,No,2023-06-12
66116,27257,1381,26,Yes,2023-04-20
66117,2074,919,58,No,2023-08-20
66118,1206,678,6,Yes,2023-10-03
66119,26088,461,43,Yes,2023-06-29
66120,24975,62,3,Yes,2024-07-09
66121,30347,1572,49,Yes,2023-01-04
66122,11676,1993,18,No,2024-01-16
66123,10281,181,38,No,2024-04-21
66124,29758,460,69,Yes,2023-12-16
66125,21283,248,0,Yes,2024-05-22
66126,13739,1869,4,No,2024-03-08
66127,7465,635,36,Yes,2023-04-29
66128,24294,824,31,Yes,2023-08-05
66129,24012,867,30,Yes,2023-06-27
66130,17336,1912,18,Yes,2024-01-05
66131,25207,2095,63,Yes,2024-07-15
66132,12927,701,20,Yes,2023-09-03
66133,27297,250,6,Yes,2023-07-26
66134,4534,368,68,Yes,2023-03-08
66135,2192,560,27,Yes,2024-07-23
66136,589,2018,44,Yes,2024-04-28
66137,9011,1139,35,Yes,2024-04-07
66138,13461,387,53,No,2024-01-16
66139,16240,345,5,Yes,2023-03-30
66140,20882,616,,,2023-11-07
66141,2702,2041,36,Yes,2023-11-03
66142,12563,1945,28,Yes,2024-03-10
66143,14152,297,34,No,2024-02-09
66144,14558,1340,57,Yes,2023-05-31
66145,12406,879,54,No,2024-05-22
66146,28300,431,9,No,2023-07-28
66147,9675,1979,41,Yes,2024-01-21
66148,10821,593,12,Yes,2023-09-28
66149,19440,1129,11,No,2023-09-06
66150,12380,1936,17,Yes,2024-02-14
66151,3008,1325,1,Yes,2023-03-02
66152,1331,190,69,No,2023-03-19
66153,12454,1918,3,No,2023-12-06
66154,23497,348,23,No,2023-12-14
66155,26018,37,37,Yes,2024-06-19
66156,28485,399,68,Yes,2023-03-16
66157,18763,1068,34,Yes,2024-04-03
66158,29720,1757,64,No,2024-01-11
66159,23254,966,10,No,2024-03-13
66160,6325,718,1,Yes,2024-02-08
66161,28560,2006,14,Yes,2024-04-30
66162,12456,1662,30,Yes,2024-05-12
